incident_id,category,sub_category,priority,created_at,resolved_at,assigned_group,description,user_department
INC-001714,Aplicaciones,Login,P2,2025-09-10 06:03:34,2025-09-10 20:28:43,Aplicaciones N2,Aplicaciones: Login. Prioridad P2. Usuario de Recursos Humanos reporta problema. Atendido por Aplicaciones N2.,Recursos Humanos
INC-001715,Virtualización,Snapshots,P4,2025-09-15 03:27:34,2025-09-17 06:55:55,Seguridad N2,Virtualización: Snapshots. Prioridad P4. Usuario de Ventas reporta problema. Atendido por Seguridad N2.,Ventas
INC-001716,Almacenamiento,Rendimiento,P3,2026-01-18 09:30:34,2026-01-20 03:07:48,Aplicaciones N2,Almacenamiento: Rendimiento. Prioridad P3. Usuario de Marketing reporta problema. Atendido por Aplicaciones N2.,Marketing
INC-001717,Aplicaciones,Actualización,P3,2025-10-01 01:54:34,2025-10-02 09:08:34,Redes N2,Aplicaciones: Actualización. Prioridad P3. Usuario de Ventas reporta problema. Atendido por Redes N2.,Ventas
INC-001718,Correo,Spam,P3,2025-12-15 03:20:34,2025-12-15 18:53:44,Aplicaciones N2,Correo: Spam. Prioridad P3. Usuario de Logística reporta problema. Atendido por Aplicaciones N2.,Logística
INC-001719,Aplicaciones,Actualización,P3,2025-11-23 05:46:34,2025-11-24 08:29:34,Base de Datos N2,Aplicaciones: Actualización. Prioridad P3. Usuario de Marketing reporta problema. Atendido por Base de Datos N2.,Marketing
INC-001720,Aplicaciones,Actualización,P3,2025-09-20 23:20:34,2025-09-22 10:15:36,Seguridad N2,Aplicaciones: Actualización. Prioridad P3. Usuario de Atención a Clientes reporta problema. Atendido por Seguridad N2.,Atención a Clientes
INC-001721,Almacenamiento,Espacio lleno,P3,2026-01-10 03:04:34,2026-01-12 08:44:32,Seguridad N2,Almacenamiento: Espacio lleno. Prioridad P3. Usuario de Ventas reporta problema. Atendido por Seguridad N2.,Ventas
INC-001722,Almacenamiento,Espacio lleno,P2,2025-12-12 10:31:34,2025-12-12 20:30:59,Base de Datos N2,Almacenamiento: Espacio lleno. Prioridad P2. Usuario de Operaciones reporta problema. Atendido por Base de Datos N2.,Operaciones
INC-001723,Base de datos,Conexión,P3,2025-12-21 12:57:34,2025-12-23 21:16:22,Redes N2,Base de datos: Conexión. Prioridad P3. Usuario de TI reporta problema. Atendido por Redes N2.,TI
INC-001724,Virtualización,Migración,P3,2025-12-24 00:13:34,2025-12-25 17:11:59,Base de Datos N2,Virtualización: Migración. Prioridad P3. Usuario de Atención a Clientes reporta problema. Atendido por Base de Datos N2.,Atención a Clientes
INC-001725,Hardware,Disco,P3,2025-09-19 03:52:34,2025-09-21 01:35:24,Base de Datos N2,Hardware: Disco. Prioridad P3. Usuario de Logística reporta problema. Atendido por Base de Datos N2.,Logística
INC-001726,Base de datos,Backup,P3,2025-11-19 06:40:34,2025-11-21 01:59:32,Soporte en Sitio N1,Base de datos: Backup. Prioridad P3. Usuario de Logística reporta problema. Atendido por Soporte en Sitio N1.,Logística
INC-001727,Hardware,Disco,P3,2026-01-12 08:24:34,2026-01-14 01:28:53,Redes N2,Hardware: Disco. Prioridad P3. Usuario de TI reporta problema. Atendido por Redes N2.,TI
INC-001728,Impresoras,Atasco,P3,2025-09-24 02:08:34,2025-09-25 18:16:18,Service Desk N1,Impresoras: Atasco. Prioridad P3. Usuario de Ventas reporta problema. Atendido por Service Desk N1.,Ventas
INC-001729,Aplicaciones,Actualización,P2,2025-10-13 11:53:34,2025-10-14 04:26:08,Infraestructura N3,Aplicaciones: Actualización. Prioridad P2. Usuario de TI reporta problema. Atendido por Infraestructura N3.,TI
INC-001730,Correo,Sin acceso,P4,2025-11-30 00:05:34,2025-12-01 10:16:20,Redes N2,Correo: Sin acceso. Prioridad P4. Usuario de Atención a Clientes reporta problema. Atendido por Redes N2.,Atención a Clientes
INC-001731,Base de datos,Conexión,P3,2025-12-06 11:25:34,2025-12-08 00:05:08,Service Desk N1,Base de datos: Conexión. Prioridad P3. Usuario de Finanzas reporta problema. Atendido por Service Desk N1.,Finanzas
INC-001732,Red,Lentitud,P3,2026-02-09 06:26:34,2026-02-10 16:42:51,Base de Datos N2,Red: Lentitud. Prioridad P3. Usuario de Finanzas reporta problema. Atendido por Base de Datos N2.,Finanzas
INC-001733,Hardware,Desktop,P3,2025-12-18 06:45:34,2025-12-19 16:53:13,Aplicaciones N2,Hardware: Desktop. Prioridad P3. Usuario de Marketing reporta problema. Atendido por Aplicaciones N2.,Marketing
INC-001734,Base de datos,Bloqueos,P2,2025-12-04 12:35:34,2025-12-05 08:42:32,Aplicaciones N2,Base de datos: Bloqueos. Prioridad P2. Usuario de Operaciones reporta problema. Atendido por Aplicaciones N2.,Operaciones
INC-001735,Correo,Sin acceso,P3,2025-10-05 23:53:34,2025-10-06 23:57:02,Service Desk N1,Correo: Sin acceso. Prioridad P3. Usuario de Finanzas reporta problema. Atendido por Service Desk N1.,Finanzas
INC-001736,Hardware,Laptop,P3,2026-01-07 07:57:34,2026-01-09 02:30:14,Base de Datos N2,Hardware: Laptop. Prioridad P3. Usuario de Atención a Clientes reporta problema. Atendido por Base de Datos N2.,Atención a Clientes
INC-001737,Aplicaciones,Tiempo de respuesta,P3,2025-10-02 12:15:34,2025-10-03 15:54:18,Redes N2,Aplicaciones: Tiempo de respuesta. Prioridad P3. Usuario de Logística reporta problema. Atendido por Redes N2.,Logística
INC-001738,Almacenamiento,RAID,P4,2025-09-01 06:29:34,2025-09-05 13:39:29,Base de Datos N2,Almacenamiento: RAID. Prioridad P4. Usuario de Operaciones reporta problema. Atendido por Base de Datos N2.,Operaciones
INC-001739,Impresoras,Atasco,P2,2025-12-25 03:08:34,2025-12-25 06:26:18,Soporte en Sitio N1,Impresoras: Atasco. Prioridad P2. Usuario de Operaciones reporta problema. Atendido por Soporte en Sitio N1.,Operaciones
INC-001740,Aplicaciones,Actualización,P2,2026-01-15 07:23:34,2026-01-16 00:16:17,Aplicaciones N2,Aplicaciones: Actualización. Prioridad P2. Usuario de Ventas reporta problema. Atendido por Aplicaciones N2.,Ventas
INC-001741,Red,Lentitud,P3,2025-11-22 10:24:34,2025-11-23 15:19:53,Sistemas N2,Red: Lentitud. Prioridad P3. Usuario de Marketing reporta problema. Atendido por Sistemas N2.,Marketing
INC-001742,Aplicaciones,Errores 500,P3,2025-12-29 08:17:34,2025-12-30 12:14:15,Sistemas N2,Aplicaciones: Errores 500. Prioridad P3. Usuario de Finanzas reporta problema. Atendido por Sistemas N2.,Finanzas
INC-001743,Virtualización,Host saturado,P3,2026-01-01 10:59:34,2026-01-02 23:20:29,Seguridad N2,Virtualización: Host saturado. Prioridad P3. Usuario de Ventas reporta problema. Atendido por Seguridad N2.,Ventas
INC-001744,Aplicaciones,Actualización,P3,2025-08-23 04:28:34,2025-08-24 05:33:56,Sistemas N2,Aplicaciones: Actualización. Prioridad P3. Usuario de Ventas reporta problema. Atendido por Sistemas N2.,Ventas
INC-001745,Base de datos,Bloqueos,P3,2025-09-19 02:37:34,2025-09-20 04:39:14,Base de Datos N2,Base de datos: Bloqueos. Prioridad P3. Usuario de Ventas reporta problema. Atendido por Base de Datos N2.,Ventas
INC-001746,Seguridad,Antivirus,P3,2025-09-02 11:38:34,2025-09-04 04:43:34,Aplicaciones N2,Seguridad: Antivirus. Prioridad P3. Usuario de Logística reporta problema. Atendido por Aplicaciones N2.,Logística
INC-001747,Red,VPN,P3,2026-01-15 10:41:34,2026-01-16 13:46:47,Soporte en Sitio N1,Red: VPN. Prioridad P3. Usuario de Atención a Clientes reporta problema. Atendido por Soporte en Sitio N1.,Atención a Clientes
INC-001748,Aplicaciones,Actualización,P3,2025-08-25 00:04:34,2025-08-26 21:23:15,Redes N2,Aplicaciones: Actualización. Prioridad P3. Usuario de Marketing reporta problema. Atendido por Redes N2.,Marketing
INC-001749,Almacenamiento,Rendimiento,P4,2025-12-15 03:52:34,2025-12-17 15:24:04,Base de Datos N2,Almacenamiento: Rendimiento. Prioridad P4. Usuario de Atención a Clientes reporta problema. Atendido por Base de Datos N2.,Atención a Clientes
INC-001750,Correo,Sin acceso,P3,2025-10-04 07:40:34,2025-10-05 16:05:59,Service Desk N1,Correo: Sin acceso. Prioridad P3. Usuario de Ventas reporta problema. Atendido por Service Desk N1.,Ventas
INC-001751,Impresoras,Atasco,P3,2025-11-22 11:26:34,2025-11-24 03:46:46,Infraestructura N3,Impresoras: Atasco. Prioridad P3. Usuario de Ventas reporta problema. Atendido por Infraestructura N3.,Ventas
INC-001752,Hardware,Memoria,P3,2025-09-13 06:09:34,2025-09-15 05:17:06,Seguridad N2,Hardware: Memoria. Prioridad P3. Usuario de Operaciones reporta problema. Atendido por Seguridad N2.,Operaciones
INC-001753,Seguridad,Políticas,P3,2025-12-03 23:17:34,2025-12-05 22:46:01,Aplicaciones N2,Seguridad: Políticas. Prioridad P3. Usuario de TI reporta problema. Atendido por Aplicaciones N2.,TI
INC-001754,Correo,Sin acceso,P3,2025-11-28 10:50:34,2025-11-30 13:45:44,Service Desk N1,Correo: Sin acceso. Prioridad P3. Usuario de Recursos Humanos reporta problema. Atendido por Service Desk N1.,Recursos Humanos
INC-001755,Virtualización,VM caída,P3,2025-08-29 00:05:34,2025-08-30 21:58:14,Service Desk N1,Virtualización: VM caída. Prioridad P3. Usuario de Recursos Humanos reporta problema. Atendido por Service Desk N1.,Recursos Humanos
INC-001756,Hardware,Memoria,P4,2025-08-26 04:24:34,2025-08-31 04:10:52,Redes N2,Hardware: Memoria. Prioridad P4. Usuario de Marketing reporta problema. Atendido por Redes N2.,Marketing
INC-001757,Correo,Retraso,P2,2025-12-15 09:09:34,2025-12-15 19:48:34,Redes N2,Correo: Retraso. Prioridad P2. Usuario de Atención a Clientes reporta problema. Atendido por Redes N2.,Atención a Clientes
INC-001758,Aplicaciones,Login,P3,2025-12-19 10:49:34,2025-12-19 20:27:51,Sistemas N2,Aplicaciones: Login. Prioridad P3. Usuario de Recursos Humanos reporta problema. Atendido por Sistemas N2.,Recursos Humanos
INC-001759,Seguridad,Phishing,P3,2025-11-16 11:37:34,2025-11-19 08:23:42,Infraestructura N3,Seguridad: Phishing. Prioridad P3. Usuario de Marketing reporta problema. Atendido por Infraestructura N3.,Marketing
INC-001760,Base de datos,Bloqueos,P2,2026-02-09 07:34:34,2026-02-09 18:00:37,Sistemas N2,Base de datos: Bloqueos. Prioridad P2. Usuario de TI reporta problema. Atendido por Sistemas N2.,TI
INC-001761,Aplicaciones,Login,P1,2026-01-21 06:19:34,2026-01-21 09:46:56,Base de Datos N2,Aplicaciones: Login. Prioridad P1. Usuario de Atención a Clientes reporta problema. Atendido por Base de Datos N2.,Atención a Clientes
INC-001762,Aplicaciones,Errores 500,P2,2025-11-01 10:37:34,2025-11-02 04:57:07,Redes N2,Aplicaciones: Errores 500. Prioridad P2. Usuario de Recursos Humanos reporta problema. Atendido por Redes N2.,Recursos Humanos
INC-001763,Correo,Sin acceso,P3,2025-08-24 02:46:34,2025-08-25 08:54:48,Base de Datos N2,Correo: Sin acceso. Prioridad P3. Usuario de Operaciones reporta problema. Atendido por Base de Datos N2.,Operaciones
INC-001764,Almacenamiento,NFS,P3,2025-12-20 12:04:34,2025-12-22 09:20:18,Soporte en Sitio N1,Almacenamiento: NFS. Prioridad P3. Usuario de Ventas reporta problema. Atendido por Soporte en Sitio N1.,Ventas
INC-001765,Base de datos,Tiempos de consulta,P4,2025-09-04 23:19:34,2025-09-09 10:16:44,Seguridad N2,Base de datos: Tiempos de consulta. Prioridad P4. Usuario de Marketing reporta problema. Atendido por Seguridad N2.,Marketing
INC-001766,Impresoras,Controlador,P4,2025-11-21 06:04:34,2025-11-24 03:37:29,Service Desk N1,Impresoras: Controlador. Prioridad P4. Usuario de Atención a Clientes reporta problema. Atendido por Service Desk N1.,Atención a Clientes
INC-001767,Correo,Spam,P4,2026-01-30 05:36:34,2026-02-01 07:03:32,Seguridad N2,Correo: Spam. Prioridad P4. Usuario de Operaciones reporta problema. Atendido por Seguridad N2.,Operaciones
INC-001768,Red,VPN,P4,2025-08-21 08:50:34,2025-08-23 17:04:54,Service Desk N1,Red: VPN. Prioridad P4. Usuario de TI reporta problema. Atendido por Service Desk N1.,TI
INC-001769,Seguridad,Políticas,P1,2025-11-10 10:55:34,2025-11-10 19:05:02,Aplicaciones N2,Seguridad: Políticas. Prioridad P1. Usuario de Ventas reporta problema. Atendido por Aplicaciones N2.,Ventas
INC-001770,Impresoras,Controlador,P3,2026-01-03 05:48:34,2026-01-04 21:11:35,Service Desk N1,Impresoras: Controlador. Prioridad P3. Usuario de Finanzas reporta problema. Atendido por Service Desk N1.,Finanzas
INC-001771,Base de datos,Backup,P4,2025-09-25 05:31:34,2025-09-28 11:53:36,Seguridad N2,Base de datos: Backup. Prioridad P4. Usuario de Marketing reporta problema. Atendido por Seguridad N2.,Marketing
INC-001772,Correo,Spam,P3,2026-02-05 03:07:34,2026-02-06 09:24:54,Service Desk N1,Correo: Spam. Prioridad P3. Usuario de Marketing reporta problema. Atendido por Service Desk N1.,Marketing
INC-001773,Correo,Retraso,P3,2025-08-24 08:19:34,2025-08-25 15:08:29,Base de Datos N2,Correo: Retraso. Prioridad P3. Usuario de Atención a Clientes reporta problema. Atendido por Base de Datos N2.,Atención a Clientes
INC-001774,Seguridad,Políticas,P4,2025-09-15 03:38:34,2025-09-19 12:34:47,Sistemas N2,Seguridad: Políticas. Prioridad P4. Usuario de Ventas reporta problema. Atendido por Sistemas N2.,Ventas
INC-001775,Seguridad,Políticas,P4,2025-12-10 23:30:34,2025-12-15 03:42:56,Redes N2,Seguridad: Políticas. Prioridad P4. Usuario de Logística reporta problema. Atendido por Redes N2.,Logística
INC-001776,Red,WiFi,P1,2025-12-15 09:56:34,2025-12-15 15:42:31,Service Desk N1,Red: WiFi. Prioridad P1. Usuario de TI reporta problema. Atendido por Service Desk N1.,TI
INC-001777,Virtualización,Migración,P2,2026-01-10 00:19:34,2026-01-10 16:08:20,Seguridad N2,Virtualización: Migración. Prioridad P2. Usuario de Ventas reporta problema. Atendido por Seguridad N2.,Ventas
INC-001778,Virtualización,Host saturado,P3,2025-09-30 03:51:34,2025-10-01 13:48:02,Soporte en Sitio N1,Virtualización: Host saturado. Prioridad P3. Usuario de Logística reporta problema. Atendido por Soporte en Sitio N1.,Logística
INC-001779,Base de datos,Tiempos de consulta,P4,2025-10-12 09:13:34,2025-10-16 18:22:52,Infraestructura N3,Base de datos: Tiempos de consulta. Prioridad P4. Usuario de Operaciones reporta problema. Atendido por Infraestructura N3.,Operaciones
INC-001780,Hardware,Laptop,P2,2026-01-28 23:13:34,2026-01-29 22:35:26,Aplicaciones N2,Hardware: Laptop. Prioridad P2. Usuario de Finanzas reporta problema. Atendido por Aplicaciones N2.,Finanzas
INC-001781,Virtualización,Snapshots,P3,2026-01-03 10:16:34,2026-01-04 14:00:52,Base de Datos N2,Virtualización: Snapshots. Prioridad P3. Usuario de Ventas reporta problema. Atendido por Base de Datos N2.,Ventas
INC-001782,Red,VPN,P3,2026-02-04 12:56:34,2026-02-05 08:39:03,Sistemas N2,Red: VPN. Prioridad P3. Usuario de Ventas reporta problema. Atendido por Sistemas N2.,Ventas
INC-001783,Seguridad,Antivirus,P3,2025-09-11 00:34:34,2025-09-12 18:03:05,Aplicaciones N2,Seguridad: Antivirus. Prioridad P3. Usuario de TI reporta problema. Atendido por Aplicaciones N2.,TI
INC-001784,Almacenamiento,Espacio lleno,P3,2025-10-06 04:38:34,2025-10-09 02:44:00,Soporte en Sitio N1,Almacenamiento: Espacio lleno. Prioridad P3. Usuario de Recursos Humanos reporta problema. Atendido por Soporte en Sitio N1.,Recursos Humanos
INC-001785,Seguridad,Accesos,P4,2025-10-26 01:03:34,2025-10-30 12:50:47,Soporte en Sitio N1,Seguridad: Accesos. Prioridad P4. Usuario de Atención a Clientes reporta problema. Atendido por Soporte en Sitio N1.,Atención a Clientes
INC-001786,Seguridad,Políticas,P3,2026-01-28 04:32:34,2026-01-30 18:00:26,Base de Datos N2,Seguridad: Políticas. Prioridad P3. Usuario de Atención a Clientes reporta problema. Atendido por Base de Datos N2.,Atención a Clientes
INC-001787,Base de datos,Conexión,P3,2025-08-26 04:01:34,2025-08-28 06:58:05,Redes N2,Base de datos: Conexión. Prioridad P3. Usuario de TI reporta problema. Atendido por Redes N2.,TI
INC-001788,Hardware,Laptop,P3,2025-11-03 07:47:34,2025-11-05 03:07:58,Soporte en Sitio N1,Hardware: Laptop. Prioridad P3. Usuario de Recursos Humanos reporta problema. Atendido por Soporte en Sitio N1.,Recursos Humanos
INC-001789,Virtualización,Host saturado,P3,2026-01-10 23:44:34,2026-01-12 14:26:26,Aplicaciones N2,Virtualización: Host saturado. Prioridad P3. Usuario de Atención a Clientes reporta problema. Atendido por Aplicaciones N2.,Atención a Clientes
INC-001790,Hardware,Memoria,P3,2025-10-11 08:34:34,2025-10-13 17:39:29,Soporte en Sitio N1,Hardware: Memoria. Prioridad P3. Usuario de Finanzas reporta problema. Atendido por Soporte en Sitio N1.,Finanzas
INC-001791,Virtualización,Snapshots,P3,2026-01-17 06:44:34,2026-01-18 01:56:00,Soporte en Sitio N1,Virtualización: Snapshots. Prioridad P3. Usuario de Ventas reporta problema. Atendido por Soporte en Sitio N1.,Ventas
INC-001792,Virtualización,Snapshots,P1,2025-10-03 12:38:34,2025-10-03 16:57:50,Base de Datos N2,Virtualización: Snapshots. Prioridad P1. Usuario de Marketing reporta problema. Atendido por Base de Datos N2.,Marketing
INC-001793,Base de datos,Bloqueos,P3,2025-11-15 02:31:34,2025-11-17 19:03:46,Base de Datos N2,Base de datos: Bloqueos. Prioridad P3. Usuario de Recursos Humanos reporta problema. Atendido por Base de Datos N2.,Recursos Humanos
INC-001794,Seguridad,Antivirus,P2,2025-11-27 04:07:34,2025-11-27 21:22:51,Aplicaciones N2,Seguridad: Antivirus. Prioridad P2. Usuario de Logística reporta problema. Atendido por Aplicaciones N2.,Logística
INC-001795,Seguridad,Antivirus,P3,2026-01-16 02:30:34,2026-01-18 02:49:06,Base de Datos N2,Seguridad: Antivirus. Prioridad P3. Usuario de Logística reporta problema. Atendido por Base de Datos N2.,Logística
INC-001796,Impresoras,Sin tinta,P2,2025-11-27 09:39:34,2025-11-27 20:10:55,Redes N2,Impresoras: Sin tinta. Prioridad P2. Usuario de Recursos Humanos reporta problema. Atendido por Redes N2.,Recursos Humanos
INC-001797,Hardware,Disco,P4,2025-11-03 00:07:34,2025-11-07 11:44:20,Sistemas N2,Hardware: Disco. Prioridad P4. Usuario de TI reporta problema. Atendido por Sistemas N2.,TI
INC-001798,Impresoras,Controlador,P3,2026-01-23 11:14:34,2026-01-24 19:43:07,Redes N2,Impresoras: Controlador. Prioridad P3. Usuario de Logística reporta problema. Atendido por Redes N2.,Logística
INC-001799,Hardware,Memoria,P4,2025-09-14 05:18:34,2025-09-19 02:19:00,Service Desk N1,Hardware: Memoria. Prioridad P4. Usuario de Operaciones reporta problema. Atendido por Service Desk N1.,Operaciones
INC-001800,Virtualización,Snapshots,P3,2025-08-23 12:29:34,2025-08-25 20:34:02,Soporte en Sitio N1,Virtualización: Snapshots. Prioridad P3. Usuario de Operaciones reporta problema. Atendido por Soporte en Sitio N1.,Operaciones
INC-001801,Red,Lentitud,P3,2025-12-24 12:35:34,2025-12-25 16:12:27,Soporte en Sitio N1,Red: Lentitud. Prioridad P3. Usuario de Operaciones reporta problema. Atendido por Soporte en Sitio N1.,Operaciones
INC-001802,Impresoras,Controlador,P3,2025-11-25 10:37:34,2025-11-27 12:51:14,Base de Datos N2,Impresoras: Controlador. Prioridad P3. Usuario de Operaciones reporta problema. Atendido por Base de Datos N2.,Operaciones
INC-001803,Correo,Retraso,P1,2025-11-09 08:40:34,2025-11-09 15:10:19,Soporte en Sitio N1,Correo: Retraso. Prioridad P1. Usuario de TI reporta problema. Atendido por Soporte en Sitio N1.,TI
INC-001804,Aplicaciones,Login,P3,2025-12-07 05:42:34,2025-12-08 21:09:02,Soporte en Sitio N1,Aplicaciones: Login. Prioridad P3. Usuario de TI reporta problema. Atendido por Soporte en Sitio N1.,TI
INC-001805,Almacenamiento,NFS,P3,2026-02-10 01:48:34,2026-02-11 21:47:20,Sistemas N2,Almacenamiento: NFS. Prioridad P3. Usuario de Logística reporta problema. Atendido por Sistemas N2.,Logística
